neuron_x,neuron_y,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,FDI_net_inflows_percent_of_GDP_t0,hit_count
-3,-1,-1.4249685094896525,-0.6599191044108444,-0.5872161623897105,1.2861411796613667,-0.8166592482135677,-1.3115653500931788,0.08414142425490441,-0.5538855320240268,-2.0797332287763433,-0.7829253325659022,-0.3699209560229466,-0.7466872956413668,-0.09257341051273622,-1.4212157617323617,-0.6448676324578938,-0.5970430111074783,1.2992075694661196,-0.8046029029769727,-1.3099642034000147,0.005770279823017722,-0.5599217855572801,-2.0638033851853703,-0.839730134461378,-0.40550132197837613,-0.769017804644466,-0.09630058414421806,-1.4178473805817913,-0.6408061480200972,-0.5999080085332578,1.3069729484020112,-0.7948612283642723,-1.3068489809560253,0.031921412102410375,-0.5121869264016,-2.0102555220738743,-0.855719607197487,-0.39368464218278343,-0.7400573088425277,-0.0650262972575742,48
1,-1,-0.4224888034221909,0.13168134655321528,-0.21086079330533067,-0.0020370089322586057,-0.3431415396520889,-0.12027792382530736,-0.1584116036949901,0.38941947537413835,0.3932915336779028,0.058880104248429245,0.20658885460290707,-1.2884622005698831,-0.028486798712504292,-0.4030869825687434,0.12115131428318231,-0.21657116304738727,-0.004573496676889601,-0.36362588010636443,-0.1196460413346216,-0.026604063207166562,0.41875701454715797,0.41298147623336934,0.05864131150262888,0.19609665608358745,-1.2699244130070853,-0.0659388919628805,-0.4021053421414046,0.09962206425967413,-0.19539445106150025,-0.02432484192775912,-0.3642470414569426,-0.11786482554529316,-0.016730125082592674,0.3980766632829938,0.44453527572446366,0.068636339826164,0.22869799457873785,-1.2714744749463516,-0.03400649008159881,24
2,2,1.0311837163840727,-0.6678416397133468,0.07678853655290696,-0.7672322748807305,-0.06558665875933943,0.8594661315657474,0.07505718829555594,-0.05942963810926495,0.6237687118290591,-0.7055506779175597,0.7121039710716371,0.0474057390527459,-0.11869161276563041,1.0228549188109295,-0.6706105442436349,0.07108785221517207,-0.7693027248645671,-0.09965263692098407,0.8555466630150909,0.014598707981722274,-0.11648100005177713,0.6262360266612418,-0.7128324875791054,0.7305973554656088,0.010047727285171353,-0.12992537613765168,1.0246819824110478,-0.6658752963949903,0.11025608701655704,-0.7700135316686192,-0.11749713164259025,0.8521526747399207,-0.21067772242577468,-0.17652636015929027,0.6296598804043256,-0.686848309452903,0.7407205049362718,0.023462746311360375,-0.12979099528269403,22
-3,0,-1.4592415163608445,-0.6854112580168706,-0.6137805424803809,1.6515463948368347,-0.7528948849501423,-1.4333544727455034,0.5691023735476495,-1.0117406297386158,-2.2158885502948777,-0.7975463076274582,-0.7654712339640757,-0.913175158671202,-0.14280302964000693,-1.4677847445290202,-0.6604388969215182,-0.5995546735542157,1.6834394037425262,-0.7986774427462665,-1.4360550115266315,0.5470698437167085,-0.998493515576385,-2.21048364496738,-0.8604028115928797,-0.7402416335716836,-0.912646660845089,-0.15113415524272172,-1.4729021545983794,-0.6591324447110608,-0.5986887683836027,1.6956827797828067,-0.7879997362928076,-1.4380214943140113,0.5176216034720359,-0.9095478639365906,-2.180210554283589,-0.8869833907934379,-0.7270967782847128,-0.8993106132913112,-0.12423957505848117,33
2,-3,-0.050756067205985266,0.3211338077476544,-0.3370786573687907,-0.21328397562954518,0.6287081614043369,-0.34087365145616316,-0.04742365822059363,0.6557712406045882,0.46958993350530326,-0.3863073598460342,-0.3690756828658845,0.5172796045210399,-0.03375680227664815,-0.03957194204617731,0.3175543591243242,-0.3237813687085046,-0.2268444683156465,0.6576792724779703,-0.3393282876730267,-0.12070214915812962,0.6989247169617385,0.47088476032643467,-0.3557716318737882,-0.36814336931949226,0.523917740513506,-0.02453486253497572,-0.023822026268078653,0.3539379600458598,-0.33646752232556615,-0.22947290916320373,0.6322357231703952,-0.3379094743713108,-0.07447328390717264,0.6657333129783508,0.4886764464359988,-0.3413111082593075,-0.3556980317654759,0.5040650294835105,0.00029657591996389086,22
1,-4,-0.780742962018917,-0.1631085496256158,-0.5078916229655449,0.5994746319262699,0.4708142754720275,-1.0852626364211935,0.22354387732253478,1.2006934966200555,-0.19999510426282857,-0.5847823050128463,-0.7883365518713352,0.13975424475204165,-0.046134411394396134,-0.7643876960698003,-0.1349328204957775,-0.5061565775600572,0.5738813385526238,0.5394156927205251,-1.0793129951706535,0.14342649432153712,1.2504898094407821,-0.1778393459308019,-0.5912883532000528,-0.8029881625944671,0.22150961782311507,-0.07268551508396093,-0.7502917928490371,-0.09849151758107402,-0.49541593270412115,0.5616418088572438,0.5551912843723371,-1.0727071707821045,0.25092132844916987,1.2439645884249506,-0.11403083174228384,-0.5778647906815094,-0.8015601777954917,0.1842427617079348,-0.03558991408554427,26
1,0,-0.2734488023105208,-0.14677061136520494,-0.44193645805850257,-0.1398408570931242,-0.3098421243050019,-0.11747273344180038,0.03346985832207601,-0.4646868213164405,0.2139241947613131,-0.5028115735566588,0.31893180151690614,-1.1092587660751358,0.011194252024111182,-0.27403204217823773,-0.15759685465801423,-0.41813472887044745,-0.1445425958464782,-0.3302748738927359,-0.11224397546625818,-0.011026843741702222,-0.4851347262549306,0.23074822299655495,-0.5243994031186632,0.3269296040900571,-1.1305973913038223,-0.06458336710496047,-0.27184674274958415,-0.16571816363284603,-0.44242671754273666,-0.16047541343317898,-0.31793934653705347,-0.10652037195958258,-0.07798627296018443,-0.44066381735574295,0.278323085303884,-0.5073021602189536,0.3274056622797334,-1.1142759087507939,0.011026979033596715,18
3,-1,0.33172070169550344,-0.5222237341195872,-0.1361012600420907,-0.5078466011068016,0.19146259815372388,0.8257484529433874,0.10787480537860354,-0.08810165589094672,0.5834046091672781,0.8077681385400189,0.08465160612941701,0.17785700696959847,-0.06869191773925082,0.33776413217850126,-0.526512026543669,-0.15998019260310742,-0.49085946370742395,0.19717375299296316,0.834436652986896,0.2144321800004689,-0.06266976754379204,0.5901315023744557,0.8091616611732209,0.07683629846825783,0.17430579482469255,-0.09464642943374553,0.33278319929079514,-0.5409885118141549,-0.16079977578613638,-0.48804301041583514,0.169212294457875,0.842249590770483,0.23001500702086114,-0.0877836972003833,0.6027590022817796,0.8588474895291285,0.10082968642088878,0.14863557301800864,-0.06476275510763345,34
4,-2,0.24038662607851416,-0.25131209321239206,9.55165245315417e-05,-0.4888612189804074,0.9129517852636265,0.7236648255125179,0.3536251167178158,0.11041553669507485,0.5990543650557443,0.38930421395804393,-0.29031973243784587,0.7375736396233851,-0.0717645017710693,0.2424884677606567,-0.26451875367014965,-0.0017424957110395481,-0.4727533122791034,0.9336644671222788,0.7245677944982368,0.49262158162649244,0.1563331531142294,0.6059479809903611,0.45421615453215414,-0.31949684441689474,0.7444374379638785,-0.0953084807699882,0.24216634732895773,-0.24895456210581748,-0.026226928099828174,-0.47713300901888767,0.9358438993350553,0.7250671327884735,0.5280216434448227,0.10292139744561993,0.6154084376777539,0.487059945781189,-0.33171598438166505,0.7958698411212809,-0.06787929137796228,18
0,1,-0.08196622487608066,-0.3317087525750085,-0.3430597915770687,-0.2062045160814984,0.03050060396836114,0.21904744258716538,0.7938877988690686,-0.5143150640091846,0.22974767179248684,-0.6489183350025192,0.1505611152205927,-0.27318390312062807,-0.068390643937942,-0.08723037131803761,-0.3341168609348253,-0.31625967100298147,-0.2078849408264,0.012011973663637097,0.22976551512962654,0.7412950844008372,-0.5708505413378892,0.23280171867524657,-0.6844255132917703,0.14418952295545204,-0.282274761123797,-0.11177483935640277,-0.08354650689835123,-0.3313807706486974,-0.3310757860490564,-0.22705296278563417,0.02704325843210575,0.24157776786992868,0.602573910308529,-0.5183195752855922,0.27626754741497567,-0.6844864128552725,0.13705771094350122,-0.2501532726602749,-0.051260403686263736,23
-1,1,-0.35319522372643863,-0.28356401870050624,-0.39989154640324964,0.38459281649065236,0.18063204545924014,-0.044939668387983675,1.2238811934240639,-0.5240986988748038,0.17359095498560356,-0.6229422107962695,-0.45104646057862346,-0.11729744335079563,-0.11890745977591134,-0.3597002388530279,-0.2941999953940923,-0.3956233981627602,0.3962024763892132,0.14769043301939444,-0.03957472368618136,1.1769707779631577,-0.5836651644726716,0.17211939079409352,-0.6427946004492164,-0.43301550038145464,-0.1709078184654521,-0.1367923069123779,-0.3631506032732333,-0.3089841919347782,-0.34372319029167825,0.3599626722476844,0.15330916431395628,-0.033915616997137334,1.0732377532061301,-0.5338757177754662,0.1892939326708465,-0.6384934455202259,-0.41978390307235547,-0.1581477205168896,-0.10221806677440827,15
3,-4,-0.06882973257920409,0.1887599137568082,-0.3490508663657787,-0.14884826653341934,1.0133113981583468,0.09059914845520285,0.2824671547377417,1.5104673751995803,0.4007412988265831,-0.3082443749186134,-0.6341996298782172,0.9627205997053365,0.015705316356034636,-0.05183235655602954,0.1919740163686217,-0.41659062587603285,-0.14825977577373903,1.019774479497605,0.10542162976125152,0.28778468431865345,1.6645449491631499,0.4225688107316114,-0.26962152476525364,-0.6247450950815292,0.983139664238723,0.01678237962411832,-0.034947986213139604,0.19580907594214067,-0.4182722725944647,-0.12974055940624768,0.9757246655439684,0.11798702354072635,0.2687428954394127,1.513671632398093,0.43898978422535356,-0.26955819427638655,-0.6287941960702401,0.9829328668373687,0.012023362278844053,27
3,0,0.2646597659293068,-0.20271796746576123,-0.2378395961619257,-0.5027940056807843,-0.12697038951207718,0.3095008662537474,-0.2654947428902342,-0.0077702679281629414,0.5735983172215663,0.565265198206019,0.3685671794225403,-0.07052665181080041,-0.021699904708271742,0.2673282593379049,-0.2130214752772316,-0.2547817147845433,-0.48053771128375916,-0.14357085655314616,0.30697766575822616,-0.2766014881526478,0.008001820078673573,0.5784151790209279,0.595816151082174,0.3748919268797465,-0.10401964159360923,-0.0635244873544505,0.2640215521683635,-0.22540680766996032,-0.22797708802080427,-0.47313767398130646,-0.16040178534756236,0.30432125818005407,-0.320126477314058,-0.061626489081036406,0.5880905064224982,0.6533559931957053,0.39525486134937327,-0.08353461298243024,-0.05006105076354107,9
4,5,1.563268914873074,-0.23179203268424048,-0.3585803760825796,-0.9131124264223318,-0.33117205064010125,1.2272122172063231,-0.6689100867199372,0.059727751360369674,0.6592056422264622,1.9268921293495385,1.049436375775076,0.28609075061628686,-0.1377900182064567,1.559660803285061,-0.22618448364054203,-0.36232422692419314,-0.901790185682845,-0.34233271437682306,1.2233165397186059,-0.6553589912929239,0.054631389057782156,0.6601697641237575,1.8110540550647898,1.052352309350895,0.2961867598964737,-0.10354140313172626,1.5538987657985464,-0.22660147105074235,-0.38041934905346103,-0.8974463171656973,-0.33798343469090547,1.2191198928588558,-0.5990407906598666,0.08312022003123375,0.6607747812065591,1.7568142812070697,1.0361316591291725,0.2913080966467119,-0.09501727752807236,82
-3,3,-0.7491204971679926,0.10107692438540197,0.8431684041496015,0.9864100842939273,-0.05776983773779811,-0.8621657476933383,0.7917488140970608,-0.3228372012175002,-0.3582139219438252,-0.6572933011709953,-0.8712813224505269,-0.8560497812530622,-0.0930493314280692,-0.749748964756825,0.08429113821762202,0.8747482549120563,0.9442033612815931,-0.058368213758373186,-0.8660019850828311,0.8418188897444816,-0.34002027824820247,-0.32540346140476034,-0.6952173133339288,-0.8402123421894059,-0.8200255420580234,-0.11353257947597556,-0.7401826366914263,0.028560638798236917,0.8894005928902345,0.9791672865501239,-0.053754492856081595,-0.8747842992261703,0.8545694739309603,-0.2755018654476735,-0.28443602313987226,-0.7286752913640636,-0.8854126443884623,-0.8523997283484628,-0.06600790371183202,16
0,2,0.01141067422258821,-0.532327623362366,0.13035237785454598,-0.18150480013829823,0.3513492482081695,0.5480859514366622,2.024180297511965,-0.5832672576127624,0.4776620075701587,-0.6766720697964606,-0.08457471348880045,0.13073012127206018,-0.18415532338386809,-0.010908718185732585,-0.5461063625391325,0.1436075618168709,-0.17487528305022004,0.24410302257111033,0.5487372516355002,1.9272277756653298,-0.6149662947111261,0.47858987895027766,-0.7071095164145782,-0.022535794945834572,0.12867682147335557,-0.17494770051678796,-0.02161556527632326,-0.5497458536346582,0.1795975195117114,-0.21439023373707913,0.2631026672563123,0.5502494551673319,1.6729840980164805,-0.6132877440002846,0.48362044649944685,-0.7785033474097754,-0.06479495179377115,0.08191952743153454,-0.13258489596039338,25
0,-3,-0.64334538697377,-0.3077952790413877,-0.3425235697844505,0.40066902363369267,-0.03003163156145772,-1.3494720180495776,0.21873781543397341,0.5169321123064307,-0.25568954432270813,-0.619983495027383,-0.059376930363631786,-0.08454435084056645,-0.11946966284147051,-0.6333111300579732,-0.330373732117111,-0.3572671035146895,0.3830240295231383,0.010184315137110139,-1.356602323847708,-0.09202107226892021,0.5622433248765878,-0.21869102726079398,-0.6560818312249869,-0.048262854347320215,-0.049640145930192635,-0.12802622854393747,-0.6213332370138871,-0.32242431191599347,-0.37882943272224995,0.35730991009474067,0.02220687493205293,-1.3633070775105682,0.2066268871886551,0.5937019694855609,-0.17626461156669074,-0.6343847066183316,-0.05282429814117621,-0.06655774891024971,-0.10529958999742811,22
-3,4,-1.0800265795921822,0.1871917486000007,1.2275429581023944,-0.05852950005658475,0.30406009416288915,-1.0261844435730214,0.5839738587820318,-0.03124390282126009,-1.5692565821653264,-0.6131908703343444,-0.2578132454008714,-2.083755740702113,-0.09069851686632059,-1.0813209466321918,0.2011397930926252,1.230275586211025,-0.04774923285323338,0.28455806805697625,-1.0161225255217867,0.40440575404759893,-0.041178180261187976,-1.5275072656898956,-0.6362434875223286,-0.23761613853170135,-2.148922862319964,-0.09798623250663181,-1.073741664332997,0.16453988985167686,1.208121531749425,-0.036058868201405594,0.30337878231928944,-1.006967313633314,0.5356422579613633,0.0229997401722136,-1.5163524571783153,-0.6599417549735778,-0.27514660436808785,-2.1009173490408912,-0.0679704522301921,26
1,3,0.683112418831923,-0.5896229862282089,0.6688300171961791,-0.6550611901379675,-0.28115919333794787,1.0163742063256478,0.04276763426324895,-0.1585204814243855,0.5866767839561037,-0.5932365536609555,0.6915224738484452,-0.21234896386714894,-0.08821437805763652,0.6808839841885103,-0.5883940293865664,0.7256577686043316,-0.6565491702678731,-0.2827563102589931,1.0148441252927842,0.0067018464119894304,-0.2149710474834529,0.5914782470612371,-0.6068574078257698,0.6886482430383928,-0.19812628337776322,-0.07755645319096958,0.6867441013589572,-0.5552163879605126,0.6879678746277665,-0.64828179759284,-0.2827903071637215,1.0137379513237004,-0.17162699910661053,-0.20591875940482796,0.5965075215022025,-0.5624017711588637,0.6618008996048494,-0.13654268827845759,-0.052201334363277514,27
-1,2,-0.18310854036810958,-0.1615112270714159,-0.02666106344966431,0.3230660676728085,0.919788768234012,0.14364134372375165,2.6622354055682997,-0.20146187244278765,0.5784808454801996,-0.7839140405153185,-1.0232560126703563,0.17874310439146968,-0.1953963017006568,-0.22838528260543253,-0.21519367151935342,0.04643800705843113,0.2558854044485102,0.7022043540457216,0.13650416381488614,2.597746311320586,-0.31373110323232034,0.5745542942648687,-0.821302346561403,-0.8183889607869147,0.0451697241089219,-0.17876879526562137,-0.2603269977057845,-0.22898110391948864,0.1691976634583568,0.270185344455111,0.6551021689565873,0.12950447092221634,2.353836788249007,-0.3350448433804594,0.5497460161151752,-0.8437717560488968,-0.8390720675569979,0.0720639198441322,-0.15089986413783138,38
-1,-3,-0.9966681804101294,-0.5646791304034118,-0.5052342077904621,0.595094588235952,-0.15934674207719068,-1.0097675484646187,-0.13493467400757342,-0.11129402119853574,-1.335802042155283,-0.7144228874707004,-0.4692014671401656,-0.15272087123816044,-0.1424007149224509,-0.9954976914208252,-0.5454010438922442,-0.49091817354983736,0.601280647637023,-0.1519418540147501,-1.0052095018472074,-0.21876247088990491,-0.03173173503333164,-1.2874947957768943,-0.751911051890784,-0.480157780982421,-0.147038633802259,-0.15116430614812193,-0.9931281843132344,-0.5549310229561659,-0.48772561753652227,0.6185893890231703,-0.16538454791643734,-1.0004387917545463,-0.16413431237397091,-0.0626333570346221,-1.2343798709778537,-0.7661434126070047,-0.4616913430729998,-0.1448837546611044,-0.11274631670786553,18
1,4,0.07714720240917453,0.22346536348870832,1.0990590369955382,-0.6001488854211883,-0.3369002900595722,0.570865561499596,-0.19627220585580477,0.1009195693201373,0.42796008494367355,-0.25709063390033987,0.7230671073433993,-0.5120733824589597,0.05153770920303651,0.08216635234996304,0.19739743685153613,1.133518126177994,-0.6065794072455053,-0.3630593375251055,0.573946532987202,-0.24211392565144402,0.09384408550851726,0.43785028619124877,-0.26228167000560615,0.7346833375406068,-0.5456098007853399,-0.0041048601113424085,0.09102832054452846,0.2057238077322443,1.0662057081834235,-0.6050500127687207,-0.3850416065584859,0.5775909109129891,-0.22400929528347144,0.08923907981143749,0.44828070565892614,-0.18808263982232307,0.726391801605194,-0.5062188868058467,0.0691824409710953,28
