country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,Fertility_rate_total_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,Fertility_rate_total_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,Fertility_rate_total_t0,FDI_net_inflows_percent_of_GDP_t0
KG,Kyrgyz Republic,1990,1992,1990,4,3,1,1203.47208279448,78.7383177570093,,32.6635514018692,34.1098130841121,37.9710077270028,,21.9626168224299,,0.0,30.6238317757009,3.73831775700935,3.63,0.0,1089.90005451003,72.0,1.0,35.2767567567568,33.8248648648649,37.7077412766154,,15.8918918918919,,,26.2983783783784,14.0540540540541,3.58,0.0,928.31552055094,83.1916902738432,1.1,37.2650748684743,36.0628625387832,37.367181569335,,14.2722244705248,,,22.9558883043302,7.9050317010657,3.52,0.0
KG,Kyrgyz Republic,1992,1994,1990,4,3,1,928.31552055094,83.1916902738432,1.1,37.2650748684743,36.0628625387832,37.367181569335,,14.2722244705248,,,22.9558883043302,7.9050317010657,3.52,0.0,784.564919201316,74.7063327544027,1.248,39.1058322595103,30.517115804807,36.9792757432412,,13.1062431135264,,,28.037051562179,4.02263432125049,3.2,0.493578725232039,627.220989930123,73.8302050053248,1.384,38.3644502129925,23.88345314164,36.5739709364138,,12.0698548988285,,,33.8957667731629,2.7065029286475,2.9,2.27009363668131
KG,Kyrgyz Republic,1994,1996,1990,4,3,1,627.220989930123,73.8302050053248,1.384,38.3644502129925,23.88345314164,36.5739709364138,,12.0698548988285,,,33.8957667731629,2.7065029286475,2.9,2.27009363668131,587.298180667228,71.8242686635574,1.474,40.6816928975355,18.1095192968765,36.1812142869325,,20.3776997355235,,,35.645489962899,5.45057014202452,3.1,5.78455717412713,619.667768615001,87.2957738051993,1.525,46.3176248862145,17.0282871709837,35.830952932877,31.9473377218567,22.4087900065387,,,30.3308218621925,-0.622240836264333,2.8,2.58474284700824
KG,Kyrgyz Republic,1996,1998,1990,4,2,1,619.667768615001,87.2957738051993,1.525,46.3176248862145,17.0282871709837,35.830952932877,31.9473377218567,22.4087900065387,,,30.3308218621925,-0.622240836264333,2.8,2.58474284700824,671.25000816306,84.4771343003418,1.551,41.1876085603392,21.0592588730255,35.5531340123269,23.4354278497005,12.3901361220373,99.8,,30.9665837833258,13.7767755012921,2.6,4.74131484698084,675.058248147575,94.5092945286033,1.632,36.0552815273804,20.7612912285629,35.377704663362,10.4573825846721,12.8833225087328,99.553825378418,0.0728,35.1755633180619,-6.09863844078944,2.7,6.63614159249767
KG,Kyrgyz Republic,1998,2000,1990,4,2,1,675.058248147575,94.5092945286033,1.632,36.0552815273804,20.7612912285629,35.377704663362,10.4573825846721,12.8833225087328,99.553825378418,0.0728,35.1755633180619,-6.09863844078944,2.7,6.63614159249767,689.414278205464,99.1994912194321,1.743,34.8816264565895,23.1250231823404,35.3281527012343,37.0309258369344,15.7211143935664,99.5655822753906,0.205,34.7254302067947,3.2326029870343,2.6,3.5556936517315,718.342832397662,89.4309316270309,1.858,34.1877085637959,29.1996199376661,35.3216067847574,18.7007342838023,18.0266441444543,99.6,1.0414,29.9724791417079,14.2745231242837,2.4,-0.172311073962181
KG,Kyrgyz Republic,2000,2002,2000,4,2,9,718.342832397662,89.4309316270309,1.858,34.1877085637959,29.1996199376661,35.3216067847574,18.7007342838023,18.0266441444543,99.6,1.0414,29.9724791417079,14.2745231242837,2.4,-0.172311073962181,749.423779561565,73.7469123687968,1.95,34.5410003586728,26.8324889860388,35.3160273737858,6.9196798942304,16.7975258345909,99.5,3.00294,32.0756569464089,17.7017872732071,2.4,0.328285301673471,742.44300111832,82.9207290212667,2.065,34.4047962763445,21.3137031159609,35.3118703235333,2.13420986310243,16.2578217464454,100.0,2.99927,36.4332132981631,13.8488034519178,2.4,0.290348679041994
KG,Kyrgyz Republic,2002,2004,2000,4,2,9,742.44300111832,82.9207290212667,2.065,34.4047962763445,21.3137031159609,35.3118703235333,2.13420986310243,16.2578217464454,100.0,2.99927,36.4332132981631,13.8488034519178,2.4,0.290348679041994,786.350474964134,83.9327828079655,2.162,33.6222526391595,20.2432676693128,35.3086519815317,2.97461295184355,13.630748979986,99.4,3.90877,37.7580426700878,5.25924212544443,2.5,2.37334214616148,831.482103944381,93.8157321567302,2.259,29.9044500994693,21.6893695542269,35.3058886953128,4.11065084723381,14.56173616094,99.3,5.09039,39.6009070414952,5.78448278603126,2.6,7.93380357994973
KG,Kyrgyz Republic,2004,2006,2000,4,2,9,831.482103944381,93.8157321567302,2.259,29.9044500994693,21.6893695542269,35.3058886953128,4.11065084723381,14.56173616094,99.3,5.09039,39.6009070414952,5.78448278603126,2.6,7.93380357994973,820.709519437592,95.0840046303638,2.362,28.4832783609781,19.9674526656306,35.3030968124082,4.3386739184431,16.0060733880943,99.4,10.5338,42.4302670387872,-2.05472392248898,2.5,1.73012109521201,837.138026647346,120.749981766273,2.48,28.6802911420992,17.5544661208558,35.2997926803498,5.55212333162542,23.0330201818803,98.9,12.3069,43.3774662763917,-13.1129937495661,2.7,6.422443742837
KG,Kyrgyz Republic,2006,2008,2000,2,1,9,837.138026647346,120.749981766273,2.48,28.6802911420992,17.5544661208558,35.2997926803498,5.55212333162542,23.0330201818803,98.9,12.3069,43.3774662763917,-13.1129937495661,2.7,6.422443742837,900.02796489729,137.058387838563,2.577,26.8802101795871,16.6822999949964,35.2954926466692,10.2301032660484,24.6210474165543,99.5,14.03,45.5406958675158,-4.5894330915864,2.7,5.46786640053175,966.409971184817,146.106082230139,2.642,23.4855331532901,20.4289120967446,35.2897130588983,24.5201024234102,26.7792920865208,99.5,15.7,45.8087821868921,-10.0592099978776,2.8,7.33453630196803
KG,Kyrgyz Republic,2008,2010,2000,2,1,9,966.409971184817,146.106082230139,2.642,23.4855331532901,20.4289120967446,35.2897130588983,24.5201024234102,26.7792920865208,99.5,15.7,45.8087821868921,-10.0592099978776,2.8,7.33453630196803,981.220904665529,133.379153167955,2.744,18.7607374707352,23.6357293329934,35.2815523593591,6.83656248105368,28.2115504746229,99.5,16.0,49.8977502063632,3.28789615893619,2.9,4.03784480909439,962.764789828724,133.232850492333,2.887,17.4482561772443,26.2652737926744,35.267768240398,7.96772225579684,27.7647113277575,99.0,16.3,49.3384967869844,-2.72261154344094,3.1,9.86092233978431
