country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,Fertility_rate_total_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,Fertility_rate_total_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,Fertility_rate_total_t0,FDI_net_inflows_percent_of_GDP_t0
ES,Spain,1990,1992,1990,1,4,9,19174.77083233,35.652904977259,,,,74.8374358949045,6.72181952228657,25.7530780556432,100.0,0.0129,,22.432765801225,1.36,2.60802970996431,19612.9766041957,35.5206586037759,15.929,,,75.0307020244923,5.93421344335924,25.0184611807628,100.0,0.0257,,21.8190786405432,1.33,2.16605085432865,19698.51176766,36.020774482446,17.697,,,75.1991108679216,5.9245312622849,23.0306024459367,100.0,0.0768,,20.2401089908715,1.31,2.10570224260596
ES,Spain,1992,1994,1990,4,7,4,19698.51176766,36.020774482446,17.697,,,75.1991108679216,5.9245312622849,23.0306024459367,100.0,0.0768,,20.2401089908715,1.31,2.10570224260596,19394.4931411816,36.9951619593819,22.156,,,75.3443453546763,4.56907173681813,21.1726864332572,100.0,0.128,,19.7765064909441,1.26,2.05987295164996,19762.3886289154,41.6958801099563,24.209,,,75.4723725309182,4.71841373967329,21.0218867593327,100.0,0.28,,20.5872164370816,1.19,1.65463950244582
ES,Spain,1994,1996,1990,4,7,4,19762.3886289154,41.6958801099563,24.209,,,75.4723725309182,4.71841373967329,21.0218867593327,100.0,0.28,,20.5872164370816,1.19,1.65463950244582,20217.9031940372,44.8306279725111,22.675,3.87455758605481,28.3640298179938,75.588297274636,4.67380337624704,21.8968015834563,100.0,0.381,60.3214711716664,21.4209825337473,1.16,1.34842263683776,20658.8402775701,46.2977506718533,22.142,4.37962474383674,28.1145566177042,75.6972244638181,3.55884559338558,21.6960564152279,100.0,1.33,59.8554850637903,22.084442862811,1.14,1.52609695036777
ES,Spain,1996,1998,1990,4,6,5,20658.8402775701,46.2977506718533,22.142,4.37962474383674,28.1145566177042,75.6972244638181,3.55884559338558,21.6960564152279,100.0,1.33,59.8554850637903,22.084442862811,1.14,1.52609695036777,21310.4311888986,51.2271398594527,20.698,4.29484499133863,28.0994506436776,75.804258976453,1.97107395582926,22.1386166086352,100.0,2.8,59.5391650015126,22.8234332939605,1.15,1.59963097299184,22135.4045018802,52.730313072059,18.673,4.14483430202733,27.8841671181639,75.9145056905294,1.8343299990841,23.283395642947,100.0,4.36,59.2763324867386,23.5037142769715,1.13,2.53981875835882
ES,Spain,1998,2000,1990,1,4,9,22135.4045018802,52.730313072059,18.673,4.14483430202733,27.8841671181639,75.9145056905294,1.8343299990841,23.283395642947,100.0,4.36,59.2763324867386,23.5037142769715,1.13,2.53981875835882,23017.838771323,54.6969131882495,15.475,3.81323898515226,27.9246088145662,76.0330694840356,2.31034813987067,24.7406937010493,100.0,7.09,59.1231801519382,23.6300529868524,1.17,3.12218385015752,24106.8818529374,60.1216241049216,13.785,3.7443114170073,28.0206433600126,76.1650552349602,3.43351563418767,25.9726762707912,100.0,13.625,59.1280620289112,23.7285910845022,1.22,6.80878594546401
ES,Spain,2000,2002,2000,1,4,5,24106.8818529374,60.1216241049216,13.785,3.7443114170073,28.0206433600126,76.1650552349602,3.43351563418767,25.9726762707912,100.0,13.625,59.1280620289112,23.7285910845022,1.22,6.80878594546401,24878.3784543991,58.0138895625701,10.348,3.67425723081839,27.9885528091555,76.3156889510385,3.58983413338112,25.9006959047475,100.0,18.1487,59.4941494354869,24.2222786529293,1.23,4.62197940241985,25205.3154769045,55.1021415309759,11.146,3.48212189760772,27.7644102520327,76.4934217249538,3.06565685902219,26.1773351970806,100.0,20.39,59.8999125034679,24.7320418702917,1.25,5.54556177892168
ES,Spain,2002,2004,2000,-1,3,5,25205.3154769045,55.1021415309759,11.146,3.48212189760772,27.7644102520327,76.4934217249538,3.06565685902219,26.1773351970806,100.0,20.39,59.8999125034679,24.7320418702917,1.25,5.54556177892168,25481.1653690112,53.4357897202258,11.283,3.42077756723389,27.4144338425007,76.709335590859,3.03888839396655,27.1239081928981,100.0,39.93,59.8832914114289,25.3239448200597,1.3,3.41488423629313,25825.3106463315,54.4795182656074,11.09,3.11780935959045,26.9674522329282,76.9549627547133,3.03924881090925,27.8253003573011,100.0,44.01,60.126223898593,24.5998239655652,1.31,2.39691740423512
ES,Spain,2004,2006,2000,-1,3,5,25825.3106463315,54.4795182656074,11.09,3.11780935959045,26.9674522329282,76.9549627547133,3.03924881090925,27.8253003573011,100.0,44.01,60.126223898593,24.5998239655652,1.31,2.39691740423512,26294.447384391,54.6991667043772,9.146,2.75836581828682,27.1317779343664,77.2206801920294,3.36881409750383,29.0284035934931,100.0,47.88,59.8643281809934,24.5860996722414,1.33,2.44941913037175,26899.0921497113,56.0839263823216,8.452,2.40075384884813,26.8985528012609,77.4968648783202,3.51557576832128,30.0454936237283,100.0,50.37,60.0821313145787,24.8673600165576,1.36,2.80982337619077
ES,Spain,2006,2008,2000,-1,3,5,26899.0921497113,56.0839263823216,8.452,2.40075384884813,26.8985528012609,77.4968648783202,3.51557576832128,30.0454936237283,100.0,50.37,60.0821313145787,24.8673600165576,1.36,2.80982337619077,27338.79541774,57.6269487657546,8.232,2.4946614560374,26.2669355504802,77.7738937890987,2.78679745804946,29.8758005495847,100.0,55.11,61.3507049847755,24.6782257009246,1.38,4.75991355393949,27112.526293889,55.8281315172523,11.254,2.35367195478016,26.1869489550822,78.0421438998777,4.07534335957339,27.8566240453349,100.0,59.6,63.6271700202799,23.7465301249874,1.45,4.36076294618522
ES,Spain,2008,2010,2000,-1,2,3,27112.526293889,55.8281315172523,11.254,2.35367195478016,26.1869489550822,78.0421438998777,4.07534335957339,27.8566240453349,100.0,59.6,63.6271700202799,23.7465301249874,1.45,4.36076294618522,25860.8142592652,46.8366899971109,17.857,2.24960158062983,24.7821508122163,78.2919921861701,-0.28781308353524,23.1621916327272,100.0,62.4,66.6845916550946,22.4860436723548,1.38,0.505306851587762,25766.2515825743,52.6933699734019,19.86,2.41740898393438,22.985948966945,78.5138156234888,1.79986457728769,21.8742137780893,100.0,65.8,66.4836210538043,21.3610980880011,1.37,2.51885825626412
ES,Spain,2010,2012,2010,4,8,12,25766.2515825743,52.6933699734019,19.86,2.41740898393438,22.985948966945,78.5138156234888,1.79986457728769,21.8742137780893,100.0,65.8,66.4836210538043,21.3610980880011,1.37,2.51885825626412,25510.5579678829,58.5118228859632,21.39,2.3625185975353,21.8871702738867,78.695397956495,3.1961018883379,20.1470024048134,100.0,67.09,67.9189474964676,20.9785812536844,1.34,1.73938048405349,24763.568274484,60.5540346961864,24.789,2.39776671776239,20.7992748782776,78.8455680301618,2.44612782366809,18.7105922599627,100.0,69.81,68.7981435648343,20.6399064060141,1.32,1.44631700014204
ES,Spain,2012,2014,2010,4,8,12,24763.568274484,60.5540346961864,24.789,2.39776671776239,20.7992748782776,78.8455680301618,2.44612782366809,18.7105922599627,100.0,69.81,68.7981435648343,20.6399064060141,1.32,1.44631700014204,24498.5559507945,61.6687726441327,26.094,2.60946207875576,20.0279432010078,78.9858086902112,1.40858109183019,17.5983666974763,100.0,71.635,68.7816140367298,21.2544800770632,1.27,3.4608559063245,24947.8512505913,63.39926213895,24.441,2.52697678134345,19.8695989889783,79.1196713833488,-0.151114837527235,18.0299514220621,100.0,76.1867,68.7044311125955,21.1875655109154,1.32,2.31642230011085
ES,Spain,2014,2016,2010,4,8,12,24947.8512505913,63.39926213895,24.441,2.52697678134345,19.8695989889783,79.1196713833488,-0.151114837527235,18.0299514220621,100.0,76.1867,68.7044311125955,21.1875655109154,1.32,2.31642230011085,25982.4416197775,63.5820412248232,22.057,2.72327046339292,19.9230622051822,79.2454892743023,-0.500365709903242,18.298942519262,100.0,78.6896,68.2307802691903,22.3887695104092,1.33,1.97131692755332,26719.2442268615,63.1886778507294,19.635,2.81522075003094,19.7937250159622,79.3615955277997,-0.202598000426452,18.1917189018021,100.0,80.5613,68.1684323760182,23.0265003334915,1.33,3.61722479660389
ES,Spain,2016,2018,2010,-1,2,4,26719.2442268615,63.1886778507294,19.635,2.81522075003094,19.7937250159622,79.3615955277997,-0.202598000426452,18.1917189018021,100.0,80.5613,68.1684323760182,23.0265003334915,1.33,3.61722479660389,27426.281015093,66.167446137857,17.224,2.80344676690393,19.9047199031815,79.4663233085683,1.95607633363963,18.9061933772299,100.0,84.6022,67.9841610086631,23.1990113023323,1.31,2.54039212306223,27956.7225466484,67.0094103982921,15.255,2.70128254621885,19.7385743840512,79.5580057813361,1.6749813686379,19.6739026426325,100.0,86.1072,68.1207909749925,23.4463933955634,1.26,4.46748509754483
ES,Spain,2018,2020,2010,-1,2,4,27956.7225466484,67.0094103982921,15.255,2.70128254621885,19.7385743840512,79.5580057813361,1.6749813686379,19.6739026426325,100.0,86.1072,68.1207909749925,23.4463933955634,1.26,4.46748509754483,28301.4393949563,66.3662250440692,14.104,2.51980122994951,19.9779055762497,79.6349761108307,0.699518994458739,20.305014716322,100.0,90.7187,68.2703336497276,23.8937234288631,1.23,2.16052375036307,25077.019882928,59.4461280147076,15.532,2.78468031745976,20.1193927811735,79.6955674617799,-0.322753017299739,20.6159328524088,100.0,93.2056,68.3951846151394,22.1425699645948,1.18,2.92165980781023
ES,Spain,2020,2022,2020,-1,2,5,25077.019882928,59.4461280147076,15.532,2.78468031745976,20.1193927811735,79.6955674617799,-0.322753017299739,20.6159328524088,100.0,93.2056,68.3951846151394,22.1425699645948,1.18,2.92165980781023,26705.3629138959,66.524588943191,14.781,2.76824927112995,20.3165748530524,79.7846242983598,3.0931351197642,20.199534753463,100.0,93.8975,67.4549201359154,22.8636134795228,1.18,4.42272902452136,28203.1093419474,78.4657338703054,12.917,2.36964000049424,21.2234793725829,79.9548794567814,8.39057634118627,20.4882317498181,100.0,94.4855,67.6016434775846,23.5672447038695,1.16,4.65609043363165
