country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,Fertility_rate_total_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,Fertility_rate_total_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,Fertility_rate_total_t0,FDI_net_inflows_percent_of_GDP_t0
DO,Dominican Republic,1990,1992,1990,4,3,6,2772.77065608381,69.1984136752272,,13.4228238663577,30.2365851533802,54.9618770701908,50.4624792378524,23.0613540858564,,0.0,47.6657714125838,15.3726612927006,3.411,1.87738325230096,2741.93908143923,83.09106896203,6.907,12.5057311640825,33.6226026044809,55.2641317491819,47.079157410536,14.5405283332629,78.2,,46.7635607116049,13.7129463660475,3.349,1.47590458431994,2989.60630229953,80.4648015417106,6.7,12.0128371082942,32.3520813097364,55.6153197882278,4.25902638893392,16.0153273652065,82.4854049682617,,47.3452730240144,11.9339668772024,3.287,1.54841945052706
DO,Dominican Republic,1992,1994,1990,3,3,5,2989.60630229953,80.4648015417106,6.7,12.0128371082942,32.3520813097364,55.6153197882278,4.25902638893392,16.0153273652065,82.4854049682617,,47.3452730240144,11.9339668772024,3.287,1.54841945052706,3147.67060324766,78.0028967722022,6.331,10.7814961902425,32.2105781416931,56.0297239121388,5.25033880690971,16.9601774243924,83.2554931640625,,48.7489507716908,14.5339059523269,3.226,1.45783488936631,3167.94494108567,77.157908271893,6.29,9.99448520139276,32.4324551854109,56.5282357577084,8.26076798575834,17.9793845576631,84.0242233276367,,49.6185495971745,16.2635671697979,3.163,1.42098853745987
DO,Dominican Republic,1994,1996,1990,3,3,5,3167.94494108567,77.157908271893,6.29,9.99448520139276,32.4324551854109,56.5282357577084,8.26076798575834,17.9793845576631,84.0242233276367,,49.6185495971745,16.2635671697979,3.163,1.42098853745987,3286.36149249382,73.8979593803276,6.45,9.81477760955715,32.1772137052539,57.1317099454393,12.5359594558963,17.8877592188295,84.7909088134766,0.0172,49.7966520990978,16.6050208962479,3.101,2.5088098596536,3419.50600399521,72.6424908698332,6.496,9.19340246436474,33.5438672350398,57.8287488204273,5.39929385038922,19.1901961904447,85.5548782348633,0.075,49.854366602172,17.1851961184087,3.04,0.735680171267024
DO,Dominican Republic,1996,1998,1990,3,3,5,3419.50600399521,72.6424908698332,6.496,9.19340246436474,33.5438672350398,57.8287488204273,5.39929385038922,19.1901961904447,85.5548782348633,0.075,49.854366602172,17.1851961184087,3.04,0.735680171267024,3659.50819044162,74.2332371692166,6.324,9.14429903486216,32.1119192793235,58.6073675691044,8.29656754792046,20.1401167296489,86.3154449462891,0.143,50.7358012811056,18.3127431753622,2.922,2.0417185963078,3840.8718026365,75.9113027135939,6.301,8.99180996244975,32.9162985066011,59.4555813779028,4.83166558591895,25.282270562898,87.0719375610352,0.234,49.4232307482331,20.7778441832743,2.835,3.08644032520187
DO,Dominican Republic,1998,2000,1990,3,3,5,3840.8718026365,75.9113027135939,6.301,8.99180996244975,32.9162985066011,59.4555813779028,4.83166558591895,25.282270562898,87.0719375610352,0.234,49.4232307482331,20.7778441832743,2.835,3.08644032520187,4004.19876842647,76.3027532814337,6.308,7.82103071357272,33.1584737925779,60.3614054332546,6.47054186846928,23.150083572279,91.0,1.1,50.6530442161906,20.7722220179369,2.846,6.07546439711917,4123.10573163115,79.3003930961432,6.432,6.71834204747894,31.6704245093107,61.3128549215919,7.72413566181616,25.044357127715,88.8,3.70469,52.1362731723537,19.5879193877958,2.869,4.0689908919589
DO,Dominican Republic,2000,2002,2000,3,3,13,4123.10573163115,79.3003930961432,6.432,6.71834204747894,31.6704245093107,61.3128549215919,7.72413566181616,25.044357127715,88.8,3.70469,52.1362731723537,19.5879193877958,2.869,4.0689908919589,4158.98430282429,70.5105678080061,7.262,6.99751861270975,29.7327726328976,62.2979450293469,8.88306848812961,23.5782598872537,89.8,4.42939,53.9598269500384,20.0413164433613,2.827,4.24930666375932,4280.80182397408,68.7232829028777,6.779,6.80511921829037,31.088108747831,63.2914022524877,5.22336769759447,24.7522470352167,89.7,6.82373,53.775040851009,19.6814930868454,2.764,3.41225986375611
DO,Dominican Republic,2002,2004,2000,3,3,13,4280.80182397408,68.7232829028777,6.779,6.80511921829037,31.088108747831,63.2914022524877,5.22336769759447,24.7522470352167,89.7,6.82373,53.775040851009,19.6814930868454,2.764,3.41225986375611,4162.66686117661,84.4495031861592,6.938,6.69384984394826,31.8823029095459,64.426197134766,27.4497127394395,20.0537203514849,89.2,7.89839,55.1622486562576,19.2656558748629,2.703,2.88055489904245,4212.01044121773,81.3514229381911,6.303,7.02047299255392,31.8129445090859,65.8914085229291,51.4608598338065,20.4393611293454,90.3,8.86555,55.1415803993543,21.5708789959971,2.641,4.18629057899448
DO,Dominican Republic,2004,2006,2000,3,3,13,4212.01044121773,81.3514229381911,6.303,7.02047299255392,31.8129445090859,65.8914085229291,51.4608598338065,20.4393611293454,90.3,8.86555,55.1415803993543,21.5708789959971,2.641,4.18629057899448,4549.24957008857,61.6535587358027,6.587,7.21193528375622,30.2693576810614,67.5759180469321,4.19020260472056,22.6126199111617,90.1,11.4832,55.767972107314,19.781788713037,2.574,3.12598170087694,4904.71715839398,63.7664826351505,5.654,6.8587193196752,31.1098612659885,69.333853706035,7.57280523853074,25.8801400051994,90.1,14.8449,55.599825837468,19.6102214035497,2.508,4.0356569620282
DO,Dominican Republic,2006,2008,2000,0,-1,12,4904.71715839398,63.7664826351505,5.654,6.8587193196752,31.1098612659885,69.333853706035,7.57280523853074,25.8801400051994,90.1,14.8449,55.599825837468,19.6102214035497,2.508,4.0356569620282,5204.78500652254,61.229259153164,5.158,6.51157391056705,30.5469468544139,71.0193434994977,6.14356655248047,27.0374299938478,96.9,17.66,54.9331736137856,19.9282043293528,2.51,5.12424998266344,5308.92664966814,61.4285058325394,4.764,6.27099180121697,29.3755031583439,72.4865154265802,10.6446210953712,28.0160895783936,97.6,20.82,57.520666714712,16.366408751302,2.546,5.67335967834237
DO,Dominican Republic,2008,2010,2000,0,1,12,5308.92664966814,61.4285058325394,4.764,6.27099180121697,29.3755031583439,72.4865154265802,10.6446210953712,28.0160895783936,97.6,20.82,57.520666714712,16.366408751302,2.546,5.67335967834237,5294.64953374426,50.6509376792025,5.467,6.01021373970952,27.3561708818325,73.5894974865426,1.44215131834353,22.9926848813914,97.9,27.72,59.7079337570232,14.9076381711953,2.574,3.51548540591409,5666.45633430206,56.0573964175321,5.212,5.87493178504912,27.2729956898842,74.1642773174177,6.32993220146146,24.9200517402196,98.1,31.4,60.1184532953709,15.5642626501833,2.556,3.38320513554667
