country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,FDI_net_inflows_percent_of_GDP_t0
PK,Pakistan,1980,1982,1980,-1,-2,2,21.642462530552244,35.8968993803885,,26.5455057883072,22.3051597282421,28.0937593850085,41.99996134678746,16.8144880625504,,,40.9323637046874,6.95322808620756,0.269010726210538,22.193540185246054,35.1680110425743,,27.4622927720025,20.1343656990036,28.3941608544266,41.9651007253764,17.148700915901,,,41.4883751024458,9.26864512789544,0.384634937305679,22.60519134326375,31.3222832005281,,28.447767916362,20.0580579283623,28.6799902302499,37.15268354361514,16.8401926215222,,,41.620624446645,8.3227675307488,0.207749628001959
PK,Pakistan,1982,1984,1980,-2,-2,1,22.60519134326375,31.3222832005281,,28.447767916362,20.0580579283623,28.6799902302499,37.15268354361514,16.8401926215222,,,41.620624446645,8.3227675307488,0.207749628001959,23.100549935718306,34.6919621171996,,27.2732012942284,19.8942333288509,28.9594375727595,37.64889455059417,16.9492874334156,,,42.9598201911704,8.46325472643096,0.102666735817458,23.38947964260938,33.3626328602532,,24.9045978818586,20.2435910262457,29.2322435401049,37.35526978440235,16.4868199770368,,,44.0245639611055,7.69743831615857,0.1781923494967
PK,Pakistan,1984,1986,1980,-2,-1,3,23.38947964260938,33.3626328602532,,24.9045978818586,20.2435910262457,29.2322435401049,37.35526978440235,16.4868199770368,,,44.0245639611055,7.69743831615857,0.1781923494967,24.053157274822667,33.1707461712947,,25.6891245920319,20.2297117272433,29.498826604215,36.82304747517486,16.504044205635,,,44.1071507994163,6.28710365408116,0.421864139271513,24.36913463554638,32.4067307767058,,25.032651030451,21.1557298671414,29.7596052370187,33.86127038091064,17.0144908382763,,,44.4413564170936,10.9493675806364,0.33145270892202
PK,Pakistan,1986,1988,1980,-1,-2,2,24.36913463554638,32.4067307767058,,25.032651030451,21.1557298671414,29.7596052370187,33.86127038091064,17.0144908382763,,,44.4413564170936,10.9493675806364,0.33145270892202,24.82401058367844,32.8971019024279,,23.6354521301218,21.6301383980897,30.014997910445,35.64895281243791,17.4748768077082,,,44.7693277832025,13.856054108535,0.387921173050002,25.46186968898833,33.2842258313357,,23.1533234920912,21.6952008398123,30.2654230964229,39.88604322117762,16.4743577405021,,,44.1409321146776,12.4476412852445,0.484736838916137
PK,Pakistan,1988,1990,1980,-1,-2,2,25.46186968898833,33.2842258313357,,23.1533234920912,21.6952008398123,30.2654230964229,39.88604322117762,16.4743577405021,,,44.1409321146776,12.4476412852445,0.484736838916137,25.713463511062407,34.4216591208777,,23.9136337358476,21.2080624102787,30.5112992668812,39.06439290594051,17.3005345926248,,,43.6269154070504,12.6336643953517,0.524257200329788,25.876486235581115,35.034575900498,,23.0670733915693,22.3442448854655,30.753044893749,40.05225077700037,17.2997501001819,,0.0,43.3622332328204,13.4782339478213,0.612997661913938
PK,Pakistan,1990,1992,1990,-1,-2,3,25.876486235581115,35.034575900498,,23.0670733915693,22.3442448854655,30.753044893749,40.05225077700037,17.2997501001819,,0.0,43.3622332328204,13.4782339478213,0.612997661913938,26.137447070605457,35.4196551048403,0.596,22.8424456202234,22.9309229864785,30.9910784489553,41.91180855551024,17.3483245149912,,,43.2305506564766,17.399274936312,0.566383737278731,26.867107899276306,37.6945397210631,0.587,23.3100129190967,22.644989000194,31.2258184044289,40.39526810594712,18.5897959773317,,,43.0293424468687,16.9941017925763,0.688313624140135
PK,Pakistan,1992,1994,1990,-1,-2,3,26.867107899276306,37.6945397210631,0.587,23.3100129190967,22.644989000194,31.2258184044289,40.39526810594712,18.5897959773317,,,43.0293424468687,16.9941017925763,0.688313624140135,26.70232132723735,38.4993168752315,0.596,22.1979399670103,22.5926839685189,31.4576832320988,40.7291105815028,19.1122881213808,,,44.6624961147978,14.6068697083918,0.672760011900901,26.826559147450475,35.0577237131595,0.601,22.7528245238533,22.3704577657958,31.6870914038941,42.25223406173292,17.8336110233508,,,44.6905054170213,16.677865382745,0.805118941060125
PK,Pakistan,1994,1996,1990,-1,-2,3,26.826559147450475,35.0577237131595,0.601,22.7528245238533,22.3704577657958,31.6870914038941,42.25223406173292,17.8336110233508,,,44.6905054170213,16.677865382745,0.805118941060125,27.139019410758863,36.132753673519,0.611,23.4218793711634,21.3232921847751,31.9144613917436,42.238011606190526,17.0342061458089,,0.000123,44.8607712433853,15.8327089771169,1.19175194004056,27.43052492301649,38.3301268339895,0.6,23.1957958147755,21.9943844205166,32.1402116675762,41.00548381712866,17.3770725313453,,0.00299,45.8349861072658,14.4727340646259,1.45605449462756
PK,Pakistan,1996,1998,1990,-3,1,1,27.43052492301649,38.3301268339895,0.6,23.1957958147755,21.9943844205166,32.1402116675762,41.00548381712866,17.3770725313453,,0.00299,45.8349861072658,14.4727340646259,1.45605449462756,27.139518850341123,36.8522661008964,0.611,24.4842507882018,21.5572792952471,32.3647607033211,41.65681162508579,16.342998757985,,0.0275,45.65097071546,13.2308368941059,1.14722858022912,27.100638682714735,34.011725180531,0.62,25.3031382672009,22.0530195066132,32.5871723893723,37.5071137022973,15.0446883393535,70.46,0.0439,45.2951760793769,16.6690568168577,0.813610045502484
PK,Pakistan,1998,2000,1990,-3,1,1,27.100638682714735,34.011725180531,0.62,25.3031382672009,22.0530195066132,32.5871723893723,37.5071137022973,15.0446883393535,70.46,0.0439,45.2951760793769,16.6690568168577,0.813610045502484,27.240272150337507,32.3199628094266,0.625,25.169285514224,22.103173212169,32.8015812487933,34.880371164757165,13.9313887010491,70.2653503417969,0.0554,45.8381645117937,13.9519782846256,0.84479500663461,27.455782252011478,21.4599638884654,0.614,25.3871360412975,17.1836347813683,33.0046884491535,35.20941579878341,14.6006779173585,72.8,,52.0643007395217,14.1099654593622,0.309595026317044
