country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,FDI_net_inflows_percent_of_GDP_t0
BE,Belgium,1990,1992,1990,4,2,4,79.12182950312061,121.467851074465,,,,78.5554278990186,33.761130462945935,23.9803812910788,100.0,0.00101,,25.587505398396,3.91889227088431,79.34794432591036,118.59013771799,6.984,,,78.9203763413001,33.34596065446883,22.3916858211095,100.0,0.0201,,24.3481413306212,4.44753957098212,79.52217559180802,115.069287501636,6.702,,,79.2814540177363,31.750460757273117,22.0981515076207,100.0,0.1,,24.8960409179565,4.80693439303708
BE,Belgium,1992,1994,1990,4,2,4,79.52217559180802,115.069287501636,6.702,,,79.2814540177363,31.750460757273117,22.0981515076207,100.0,0.1,,24.8960409179565,4.80693439303708,79.30978767600617,109.012736996759,8.078,,,79.6385319631731,32.45246061505563,21.3180910069297,100.0,0.199,,25.0444740411097,4.78369263919673,79.75858000488383,113.232300033612,9.645,,,79.9914812124564,31.63612863166473,20.7984827812125,100.0,0.696,,25.5827693532239,3.47657482650626
BE,Belgium,1994,1996,1990,4,2,4,79.75858000488383,113.232300033612,9.645,,,79.9914812124564,31.63612863166473,20.7984827812125,100.0,0.696,,25.5827693532239,3.47657482650626,80.094623113539,116.378567821327,9.337,1.30662347836539,26.0458142488138,80.3401728004321,29.21498824596903,21.2317407409695,100.0,0.992,62.7913274369077,25.6409476785259,3.71102444734668,80.2694865029882,119.212775757383,9.483,1.32831141025288,25.8108864229345,80.6844777619461,30.917040271630963,21.1846630058459,100.0,2.97,62.5668554010017,24.8027529421976,5.03718760952012
BE,Belgium,1996,1998,1990,4,2,4,80.2694865029882,119.212775757383,9.483,1.32831141025288,25.8108864229345,80.6844777619461,30.917040271630963,21.1846630058459,100.0,2.97,62.5668554010017,24.8027529421976,5.03718760952012,80.81431708765588,125.68894005618,8.95,1.34082101190755,26.109865395814,81.0242671318444,29.700287465560702,21.8542937017378,100.0,4.94,62.0694194371747,26.1845636910061,4.74788988025515,81.08494271989726,124.709122626318,9.322,1.25567547258707,25.5706853726919,81.3594119449727,27.394232576609102,21.7804884968778,100.0,7.89,62.6376148958103,25.9882264841345,8.77679407696031
BE,Belgium,1998,2000,1990,4,2,4,81.08494271989726,124.709122626318,9.322,1.25567547258707,25.5706853726919,81.3594119449727,27.394232576609102,21.7804884968778,100.0,7.89,62.6376148958103,25.9882264841345,8.77679407696031,81.59389383790267,125.169990540949,8.649,1.07623533062933,24.7258443400042,81.6897832361771,28.045300879433587,22.1665354285214,100.0,13.8,63.4140241577235,26.6451403092598,46.3484571485071,82.1270332626702,142.230135067034,6.586,1.17600527973714,24.9438325836543,82.0152520403035,32.00849229498252,22.5070638327085,100.0,29.4317,63.0558428934957,26.6476165512894,37.4753122979087
BE,Belgium,2000,2002,2000,6,2,13,82.1270332626702,142.230135067034,6.586,1.17600527973714,24.9438325836543,82.0152520403035,32.00849229498252,22.5070638327085,100.0,29.4317,63.0558428934957,26.6476165512894,37.4753122979087,82.24434875271108,139.576839834619,6.178,1.10935029767163,24.3121509872514,82.3356893921976,31.84288168589487,22.3902708268942,100.0,31.2884,64.1634154249023,26.2809035053639,37.2564694834172,82.43906137762484,136.085149488081,6.91,1.03313414275776,23.7873363393069,82.6509663267055,29.750198618366184,20.696424121126,100.0,46.33,64.6783106970426,26.3248478806862,7.01242443993657
BE,Belgium,2002,2004,2000,5,2,13,82.43906137762484,136.085149488081,6.91,1.03313414275776,23.7873363393069,82.6509663267055,29.750198618366184,20.696424121126,100.0,46.33,64.6783106970426,26.3248478806862,7.01242443993657,82.5351427506631,132.715552833888,7.68,1.0294445025288,23.2266548885812,82.9609538786731,29.584333373784798,20.4941888377035,100.0,49.97,65.312044586028,26.3221718903472,10.8648744877518,83.01653709032657,136.918405348432,7.363,1.02291054131515,22.9599989488568,83.2655230829461,30.967687834327183,21.4618504095247,100.0,53.86,65.24479338804,27.5612097175491,12.0521106747569
BE,Belgium,2004,2006,2000,5,2,13,83.01653709032657,136.918405348432,7.363,1.02291054131515,22.9599989488568,83.2655230829461,30.967687834327183,21.4618504095247,100.0,53.86,65.24479338804,27.5612097175491,12.0521106747569,83.28964018152438,144.529050669983,8.44,0.840639973990251,22.5737781481988,83.5645449743707,32.50776944502755,22.1538935922611,100.0,55.82,65.8743326615868,27.7176703728838,8.72717720186463,83.58083616907885,149.567509299511,8.246,0.907269380581052,22.139925542401,83.8578905877926,30.16475745523956,22.3254390645591,100.0,61.9819,66.148949028376,28.0130339241861,14.4078713936675
BE,Belgium,2006,2008,2000,6,2,13,83.58083616907885,149.567509299511,8.246,0.907269380581052,22.139925542401,83.8578905877926,30.16475745523956,22.3254390645591,100.0,61.9819,66.148949028376,28.0130339241861,14.4078713936675,84.03100661449675,152.468446875303,7.459,0.887523940039387,22.2819524770029,84.1454309580577,30.25230904520049,23.2930144412895,100.0,66.7604,66.0540499955037,28.7384366808694,20.5026740062328,83.97716230042668,161.088447790447,6.976,0.712338067185966,21.59544849636,84.427037120012,35.383970979574485,24.1181419052712,100.0,68.8573,66.9573617790939,26.6095624903516,36.8029204549975
BE,Belgium,2008,2010,2000,6,2,13,83.97716230042668,161.088447790447,6.976,0.712338067185966,21.59544849636,84.427037120012,35.383970979574485,24.1181419052712,100.0,68.8573,66.9573617790939,26.6095624903516,36.8029204549975,83.5500214467213,135.13840572229,7.908,0.718679660856589,20.4890564622648,84.7025801085014,21.84417496060876,22.5500517779492,100.0,74.5441,68.2494049346212,24.0801541634159,15.948905674901,83.82554293891306,150.162563621427,8.293,0.847918635049212,20.6595926026257,84.9719309583717,31.193601271500725,21.9382428923496,100.0,77.6398,67.916796056848,23.8882905740079,26.0596407490286
BE,Belgium,2010,2012,2010,6,2,5,83.82554293891306,150.162563621427,8.293,0.847918635049212,20.6595926026257,84.9719309583717,31.193601271500725,21.9382428923496,100.0,77.6398,67.916796056848,23.8882905740079,26.0596407490286,83.92127659268004,160.765516888126,7.14,0.726239843441003,20.7514599517248,85.2349607044689,33.90509887058096,22.7900061624511,100.0,81.61,68.1083915474617,24.2567698511982,31.0366884311298,83.85796048976079,160.383301425059,7.542,0.84457469539348,19.9956487544689,85.4915403816388,32.62569437426331,22.8236232419409,100.0,80.72,68.6739965906651,23.3028789108688,2.36956900950954
BE,Belgium,2012,2014,2010,5,4,5,83.85796048976079,160.383301425059,7.542,0.84457469539348,19.9956487544689,85.4915403816388,32.62569437426331,22.8236232419409,100.0,80.72,68.6739965906651,23.3028789108688,2.36956900950954,83.83193385185773,157.573622782434,8.425,0.764565477908541,19.9151935690442,85.7415410247275,28.017042486735395,22.1558511394486,100.0,82.1702,68.8013394276922,22.9581494732985,-5.65561784857252,84.03634670251031,158.571610953523,8.523,0.716518219283319,19.6190570732838,85.9848336685807,24.50221926540556,22.8409196700006,100.0,85.0012,69.2884674792442,23.4797261841528,-2.82643623555084
BE,Belgium,2014,2016,2010,5,4,5,84.03634670251031,158.571610953523,8.523,0.716518219283319,19.6190570732838,85.9848336685807,24.50221926540556,22.8409196700006,100.0,85.0012,69.2884674792442,23.4797261841528,-2.82643623555084,84.1746803882201,155.068682045926,8.482,0.750617272066574,19.4767746872729,86.2212893480444,25.68233332785183,23.1519860999475,100.0,85.0529,69.4272004004447,24.0091640235069,-4.23261410354123,84.28111736709202,159.057696611945,7.83,0.673190543684684,19.0981057822176,86.4507790979645,30.65387251518767,23.5198221753782,100.0,86.5165,69.5878866778803,24.3601434042427,12.1319420227113
BE,Belgium,2016,2018,2010,5,4,5,84.28111736709202,159.057696611945,7.83,0.673190543684684,19.0981057822176,86.4507790979645,30.65387251518767,23.5198221753782,100.0,86.5165,69.5878866778803,24.3601434042427,12.1319420227113,84.4498917178247,166.904078237791,7.09,0.729532583142538,19.1545604130921,86.6731739531869,31.038832750499594,23.5041514887444,100.0,87.6797,69.4180202757195,24.3165649993956,-7.4442379017663,84.6698226503055,168.277692877218,5.941,0.664625571120094,18.9641251486969,86.8883449485575,30.85697970942537,23.7749835796852,100.0,88.6473,69.6766949921631,24.239997318777,-7.66649538713467
BE,Belgium,2018,2020,2010,5,4,5,84.6698226503055,168.277692877218,5.941,0.664625571120094,18.9641251486969,86.8883449485575,30.85697970942537,23.7749835796852,100.0,88.6473,69.6766949921631,24.239997318777,-7.66649538713467,84.96294555784,165.46547893199,5.364,0.718789583537128,19.2417105698694,87.0961631189222,29.116978404637862,24.2312098845978,100.0,90.2754,69.5353313801023,25.1450583789712,-1.97252997818915,84.12685519074263,156.950121282783,5.545,0.712818023641571,19.0811705163268,87.2964994991269,26.5214365829596,24.0338724949105,100.0,91.5264,70.3395076969123,25.5121876852422,-5.69020542304612
BE,Belgium,2020,2022,2020,5,4,10,84.12685519074263,156.950121282783,5.545,0.712818023641571,19.0811705163268,87.2964994991269,26.5214365829596,24.0338724949105,100.0,91.5264,70.3395076969123,25.5121876852422,-5.69020542304612,85.01183462372552,177.381892440073,6.248,0.654899384879513,17.9965228539946,87.4305564090635,31.778083789925294,23.9163856652107,100.0,92.7887,70.7487167204956,26.3158456365335,5.6774240968721,85.492554274349,191.179031303786,5.57,0.671430411514796,20.0021164809193,87.489200269855,40.45995919061863,23.9336223125547,100.0,94.0078,69.470724775351,24.9501210652028,2.22243107053374
