country_code,country_name,snapshot_year,time_index,decade,bmu_x,bmu_y,cluster,GDP_per_capita_constant_2015_US_t-2,Trade_percent_of_GDP_t-2,Unemployment_total_percent_of_labor_force_t-2,Agriculture_value_added_percent_of_GDP_t-2,Industry_value_added_percent_of_GDP_t-2,Urban_population_percent_t-2,Inflation_consumer_prices_annual_percent_t-2,Gross_fixed_capital_formation_percent_of_GDP_t-2,Access_to_electricity_percent_of_population_t-2,Internet_users_percent_of_population_t-2,Services_value_added_percent_of_GDP_t-2,Gross_domestic_savings_percent_of_GDP_t-2,FDI_net_inflows_percent_of_GDP_t-2,GDP_per_capita_constant_2015_US_t-1,Trade_percent_of_GDP_t-1,Unemployment_total_percent_of_labor_force_t-1,Agriculture_value_added_percent_of_GDP_t-1,Industry_value_added_percent_of_GDP_t-1,Urban_population_percent_t-1,Inflation_consumer_prices_annual_percent_t-1,Gross_fixed_capital_formation_percent_of_GDP_t-1,Access_to_electricity_percent_of_population_t-1,Internet_users_percent_of_population_t-1,Services_value_added_percent_of_GDP_t-1,Gross_domestic_savings_percent_of_GDP_t-1,FDI_net_inflows_percent_of_GDP_t-1,GDP_per_capita_constant_2015_US_t0,Trade_percent_of_GDP_t0,Unemployment_total_percent_of_labor_force_t0,Agriculture_value_added_percent_of_GDP_t0,Industry_value_added_percent_of_GDP_t0,Urban_population_percent_t0,Inflation_consumer_prices_annual_percent_t0,Gross_fixed_capital_formation_percent_of_GDP_t0,Access_to_electricity_percent_of_population_t0,Internet_users_percent_of_population_t0,Services_value_added_percent_of_GDP_t0,Gross_domestic_savings_percent_of_GDP_t0,FDI_net_inflows_percent_of_GDP_t0
CD,"Congo, Dem. Rep.",1980,1982,1980,-3,2,3,27.40473631410244,,,,,26.8451522744375,52.05629595110213,,,,,,0.761518250363583,27.310469503312916,,,,,27.1559697679944,49.9837351950758,,,,,,0.555359656895248,26.75704276519567,,,,,27.4692193162988,50.25271070695726,,,,,,-0.0173605167454156
CD,"Congo, Dem. Rep.",1982,1984,1980,-3,2,3,26.75704276519567,,,,,27.4692193162988,50.25271070695726,,,,,,-0.0173605167454156,26.47413239553995,,,,,27.7841473704305,55.816225436353264,,,,,,-1.75156748452182,26.80224016296724,,,,,28.1000003814697,52.91430958262755,,,,,,-0.41296918234428
CD,"Congo, Dem. Rep.",1984,1986,1980,-3,2,3,26.80224016296724,,,,,28.1000003814697,52.91430958262755,,,,,,-0.41296918234428,26.3464140276052,,,,,28.4242457661701,47.02735441714548,,,,,,0.961634330644133,26.57994937983456,,,,,28.7644881926091,51.686937667722844,,,,,,0.0685577291884824
CD,"Congo, Dem. Rep.",1986,1988,1980,-3,2,3,26.57994937983456,,,,,28.7644881926091,51.686937667722844,,,,,,0.0685577291884824,26.497868239500704,,,,,29.1201799888515,56.02670056236408,,,,,,-0.718907496811814,26.060511178711742,,,,,29.4907734829627,55.25535212480167,,,,,,-0.04446300103079
CD,"Congo, Dem. Rep.",1988,1990,1980,-3,3,10,26.060511178711742,,,,,29.4907734829627,55.25535212480167,,,,,,-0.04446300103079,25.35100482622923,,,,,29.8757210030076,58.16178744536541,,,,,,-0.067724373028688,23.73327005399449,,,,,30.2744748770515,56.27685797555726,,,0.0,,,-0.154656300440917
CD,"Congo, Dem. Rep.",1990,1992,1990,-3,3,1,23.73327005399449,,,,,30.2744748770515,56.27685797555726,,,0.0,,,-0.154656300440917,21.793345323767078,,3.272,,,30.6864874331592,81.47524289868176,0.0,,,,,0.128721430145,19.47817887285118,,3.372,,,31.1112109993961,86.49360976948977,,,,,,-0.0088728514114406
CD,"Congo, Dem. Rep.",1992,1994,1990,-3,3,1,19.47817887285118,,3.372,,,31.1112109993961,86.49360976948977,,,,,,-0.0088728514114406,16.591951172476,,3.45,,,31.5480979038271,80.85086730642692,,,,,,0.0641680665385587,15.198324531221369,42.5167224681773,3.403,56.5440280393599,15.8719927254206,31.9966004745173,100.0,7.54464240751745,,,26.7840057091636,10.633892691321,-0.0257715032452164
CD,"Congo, Dem. Rep.",1994,1996,1990,-3,3,1,15.198324531221369,42.5167224681773,3.403,56.5440280393599,15.8719927254206,31.9966004745173,100.0,7.54464240751745,,,26.7840057091636,10.633892691321,-0.0257715032452164,14.645780619752788,52.2085314177979,3.285,56.5439892558885,16.8640069743894,32.4561710395319,70.83539522353385,9.65360633547398,,,25.7919973119541,14.1296467550473,-0.396035086238951,14.173709861010051,60.3162567434145,3.156,33.2619815378394,32.3539577528642,32.9262619269359,70.09816841132765,27.0957059486157,,0.000108,33.5209202292819,27.5410829837413,0.429527590786065
CD,"Congo, Dem. Rep.",1996,1998,1990,-3,3,1,14.173709861010051,60.3162567434145,3.156,33.2619815378394,32.3539577528642,32.9262619269359,70.09816841132765,27.0957059486157,,0.000108,33.5209202292819,27.5410829837413,0.429527590786065,12.991766256779885,33.750000421875,3.171,47.50000059375,21.250000265625,33.4063254647945,63.11063809548136,2.50000003125,,0.000211,29.9262491240781,6.250000078125,-0.728142744101784,12.295150364115196,62.6793067265869,3.195,46.4999674321061,20.4456503112709,33.8958139811728,48.52797536989588,2.10000002102123,,0.000413,30.9862944672749,-0.99913013142404,0.986360812284015
CD,"Congo, Dem. Rep.",1998,2000,1990,-3,-3,2,12.295150364115196,62.6793067265869,3.195,46.4999674321061,20.4456503112709,33.8958139811728,48.52797536989588,2.10000002102123,,0.000413,30.9862944672749,-0.99913013142404,0.986360812284015,11.05971622194376,41.1776608191529,3.23,52.3661649268665,18.7144488639215,34.3941798041357,65.88654158163403,3.06901067065956,,0.00101,28.2944718563066,9.16244501516104,0.236879334969256,9.4008324792649,27.0144029227569,3.245,31.9723582652415,22.4057063027137,34.9008752617485,70.42675323678053,14.4183111720954,6.7,0.00590211,44.5134186173392,10.3183174738692,0.493452281553792
